date,equipment,category,condition,part,part_number,quantity,reason,anomaly
"2026-04-04","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-04-05","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-04-06","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-04-07","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-04-08","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.4","Anomaly","true"
"2026-04-09","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-04-10","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-04-11","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-04-12","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-04-13","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-04-14","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-04-15","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-04-16","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-04-17","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-04-18","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-04-19","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-04-20","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.3","Anomaly","true"
"2026-04-21","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-04-22","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-04-23","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-04-24","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.4","Maintenance spike","false"
"2026-04-25","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-04-26","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-04-27","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-04-28","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-04-29","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-04-30","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-01","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-02","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-03","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-04","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-05","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-06","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-07","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-08","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-09","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-10","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-11","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-12","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-13","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-14","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.3","Anomaly","true"
"2026-05-15","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-16","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-17","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-18","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-19","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-20","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-21","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-22","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-23","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-24","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-25","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-26","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-27","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-28","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-29","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-30","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-05-31","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.3","Maintenance spike","false"
"2026-06-01","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-02","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-03","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-04","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-05","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-06","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-07","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-08","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-09","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-10","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-11","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-12","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-13","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-14","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-15","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-16","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-17","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-18","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-19","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-20","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-21","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-22","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-23","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-24","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-25","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-26","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-27","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-28","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-29","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-06-30","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-01","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-02","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-03","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-04","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-05","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-06","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-07","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.3","Maintenance spike","false"
"2026-07-08","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-09","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-10","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-11","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-12","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-13","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-14","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-15","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-16","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-17","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-18","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-19","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-20","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-21","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-22","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-23","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-24","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-25","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-26","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-27","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-28","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-29","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-30","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-07-31","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-01","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-02","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-03","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-04","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-05","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-06","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-07","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-08","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-09","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-10","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-11","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-12","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-13","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.3","Maintenance spike","false"
"2026-08-14","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-15","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-16","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-17","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-18","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-19","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-20","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-21","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-22","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-23","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-24","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-25","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-26","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
"2026-08-27","NR-DG-02","Surface Mining Equipment","Fair","Drag rope assembly","SUR-ROP-875","0.1","Routine issue","false"
